name,text,context
Barney," Good evening, young lady. You want a caramel?What do you mean, nothing in common? We're both older."," I'm not ready for this responsibility, let alone to be the stepfather of a 7 year old daughter. If I get married and moved to the suburbs, in a twinkling, I exchange old!  You're cute. How old are you?"
Barney, 83 years. How old are you?, You're cute. How old are you?  31 years.
Barney, I think someone owes me $ 200.," Oh, my God!  Barney, it was not a gamble. Person..."
Barney, This proves that I will be as great as that when I have 80 years. Tope my arthritis.," Barney, it was not a gamble. Person...  I am moving to New Jersey."
Barney," You mean great? I am 80 years old guy, and I pack a girl of 22 years."," Because it will age like it or not, then the real question is: do we want to go forward or clinging desperately to the past and end up like that?  Take me with you, darling. I want to see your medals from World w*r II."
Barney, In an instant my child.," Take me with you, darling. I want to see your medals from World w*r II.  Okay, it matters not."
Barney, What? Why?," Okay, it matters not.  It is French, it's like playing tennis without a net."
Barney, It's amazing.," Amazing.  It's smoky, with hints of cedar and old... You see the difference between that and tape for $ 10?"
Barney, I would much Red Bull.," Not at all.  Wendy, you can take a picture?"
Barney, What...?, Good idea. I have the tape.  Barney is an intervention.
Barney," Sorry, I hear you."," Barney is an intervention.  That's enough, the trick of old."
Barney, The trick in the middle?," That's enough, the trick of old.  Forget it."
Barney, Leave baby? I love this old rhyme!, Forget it.  I will get my problem.
Barney, You're going to get my boat?, I will get my problem.
Barney, I'll just finish this., Hi. How are you?  It was just dinner with her sister Stella and her boyfriend.They married before us.
Barney," Okay, burial of bachelorhood. Tonight, I have three exotic dancers most flexible physically and ment*lly that you've ever seen...", It is.  No time.
Barney, I'll tell you., No time.  Do we really have to rent the cars for tomorrow.
Barney, What?," Do we really have to rent the cars for tomorrow.  No You not married, Ted? No You're making a big mistake, Ted? Have you stopped the fight against marriage?"
Barney," No, I recognize a lost cause, when I see it. That's why I'm not recycle. In addition, Ted getting married, it is my interest. You know..."," No You not married, Ted? No You're making a big mistake, Ted? Have you stopped the fight against marriage?  I worked on an issue of utmost importance. I admit I was baffled. Until I decided to take the bull by the horns.(Barney written on a board: how to lie down again with Robin) Then, finally, I d'cryptais code. GIVE THE MARRIAGE OF TED."
Barney," I worked on an issue of utmost importance. I admit I was baffled. Until I decided to take the bull by the horns.(Barney written on a board: how to lie down again with Robin) Then, finally, I d'cryptais code. GIVE THE MARRIAGE OF TED."," No, I recognize a lost cause, when I see it. That's why I'm not recycle. In addition, Ted getting married, it is my interest. You know...  So you come back to Robin."
Barney, Let's hope. This weekend is my best chance to start with it.," So you come back to Robin.  You'll never there. Too many opportunities. The first bridesmaid drunk, you'll have your head under the dress as a photographer of yesteryear."
Barney," Lily, kidding. I want to look cutesy and romantic, but this weekend, Robin will be the only girl that I will draw."," You'll never there. Too many opportunities. The first bridesmaid drunk, you'll have your head under the dress as a photographer of yesteryear.  And the day before the wedding, Stella and I made the trip to Shelter Island. With others not far away."
Barney, The Collective Namaste Yoga and Meditation.," It's not really the place I imagined for the wedding of Ted.  I know about you, but I will not namaster here too long."
Barney, You have anything like Scotch?," Honey, will see the dirty hippie to the reservation there, we, we'll take to drink.  In the center, we have a strict anti-alcohol."
Barney," I need alcohol. I'm not gonna do that stuff with Robin.Look at that. Berry cocktail, conditioner meninges. I dream, these drinks could make a girl smarter. What hell Ted brought us?"," Yes, and they are all 100% vegan.  There's no meat."
Barney, What? No. Robin must come.," I know. I understand something is no ex. Why would we want that history failed to come see one successful?It's like inviting the Seattle Mariners World Series. It's embarrassing for everyone.  That's true, this is my best friend. Girl friend. My best friend girl."
Barney," Dude, Robin has to be there."," I do not care, why do such.  It should not come."
Barney, What are you parl...," It should not come.  Aldrin Justice, the last word."
Barney," Co-witness, I'll handle this.", It's gonna be the worst phone call of all time.  Hello?
Barney," Robin, where are you?", Hello?  I'm off to the airport.
Barney," OK, in a few hours. Have a good flight. Bad news. I can not have it. Robin is gone."," I'm off to the airport.  OK, Robin arrives. You know, I'm fine. The former should be able to go to weddings. I'll tell Stella to do with."
Barney, Yes.," You are Barney?  I heard you were a real bastard, so listen. Tomorrow night, I want to do things so nasty and depraved that I forget that it was supposed to be my wedding."
Barney, I'm here with someone.," I heard you were a real bastard, so listen. Tomorrow night, I want to do things so nasty and depraved that I forget that it was supposed to be my wedding.  Bring her."
Barney," Dear wife, thank you for the interest you have for Barney Stinson...", This is the big day. You hydrate?  Your back will look like a Jackson Pollock.
Barney, I regret to inform you that at this time..., Your back will look like a Jackson Pollock.  I have been vegan for 2 years. I need meat.
Barney, There are currently no positions available., I have been vegan for 2 years. I need meat.  I am a teacher of Yoga. All positions are possible. Your room in 20 minutes. No preliminary.
Barney," I will not do, huh?", I am a teacher of Yoga. All positions are possible. Your room in 20 minutes. No preliminary.  No chance.
Barney, Let's go to your room. Far from it. And can be the whistle.," I spend a very bad day. I've stolen scotch at the duty free. It tells you?  I have no room. In fact, I thought I could stay with you."
Barney, No problem. I just need to tidy up a little. Of clothes on the floor and...," I have no room. In fact, I thought I could stay with you.  And a girl naked, tied to your bed."
Barney," The towels in the bathroom, a real mess. So, give me 10 minutes... to restore order..."," And a girl naked, tied to your bed.  In addition, Barney."
Barney, The girl on reception.," OK, let's go. Who's that?  Children, sometimes you think you live a story, but the truth turns out to be quite different. (Robin is on board a boat, Ted is in his room and read a map and Stella is also on board) In those days, I thought it covered only the presence of Robin marriage. (Stella Tony covers his coat) If only I had understood what it was about."
Barney," I watch this young man dancing near the jukebox, and I can not help thinking... Stella may have made the right choice. Ouch!"," I know. That's all I advance. A new chapter in my life begins today, and we'll celebrate. Here, we need two things.We need Kool and the g*ng. It's time the jukebox!  How can he dance here? He should be trying to smash the car with a club of Stella."
